index,actual_label,predicted_label
4182.0,comp.graphics,comp.graphics
4183.0,talk.religion.misc,alt.atheism
4184.0,comp.sys.ibm.pc.hardware,rec.autos
4185.0,comp.os.ms-windows.misc,comp.windows.x
4186.0,misc.forsale,misc.forsale
4187.0,sci.crypt,sci.crypt
4188.0,rec.autos,comp.windows.x
4189.0,comp.sys.ibm.pc.hardware,comp.windows.x
4190.0,sci.space,sci.space
4191.0,alt.atheism,alt.atheism
4192.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
4193.0,sci.crypt,sci.crypt
4194.0,sci.med,sci.med
4195.0,rec.sport.hockey,rec.sport.hockey
4196.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4197.0,sci.space,sci.space
4198.0,comp.os.ms-windows.misc,comp.windows.x
4199.0,rec.sport.baseball,rec.sport.baseball
4200.0,talk.religion.misc,alt.atheism
4201.0,rec.sport.hockey,rec.sport.hockey
4202.0,rec.autos,rec.sport.hockey
4203.0,rec.motorcycles,rec.motorcycles
4204.0,sci.electronics,sci.electronics
4205.0,soc.religion.christian,soc.religion.christian
4206.0,talk.politics.misc,talk.politics.guns
4207.0,sci.med,sci.med
4208.0,sci.electronics,sci.electronics
4209.0,rec.autos,rec.autos
4210.0,talk.politics.mideast,talk.politics.mideast
4211.0,talk.politics.guns,sci.electronics
4212.0,talk.politics.mideast,misc.forsale
4213.0,talk.politics.mideast,talk.religion.misc
4214.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
4215.0,rec.autos,rec.autos
4216.0,sci.med,comp.graphics
4217.0,misc.forsale,sci.space
4218.0,comp.graphics,comp.graphics
4219.0,sci.electronics,sci.space
4220.0,rec.sport.baseball,rec.sport.baseball
4221.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4222.0,sci.med,sci.med
4223.0,rec.sport.hockey,rec.sport.hockey
4224.0,sci.med,sci.electronics
4225.0,rec.autos,rec.autos
4226.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4227.0,sci.med,sci.med
4228.0,misc.forsale,misc.forsale
4229.0,sci.electronics,comp.sys.mac.hardware
4230.0,sci.space,sci.space
4231.0,sci.electronics,sci.electronics
4232.0,sci.electronics,sci.electronics
4233.0,comp.graphics,comp.graphics
4234.0,sci.med,sci.med
4235.0,talk.politics.mideast,talk.politics.mideast
4236.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4237.0,talk.politics.misc,talk.politics.mideast
4238.0,sci.crypt,sci.crypt
4239.0,sci.space,sci.space
4240.0,sci.med,soc.religion.christian
4241.0,talk.politics.mideast,talk.politics.mideast
4242.0,misc.forsale,misc.forsale
4243.0,alt.atheism,alt.atheism
4244.0,talk.religion.misc,talk.politics.misc
4245.0,sci.crypt,sci.crypt
4246.0,sci.space,sci.med
4247.0,sci.electronics,sci.electronics
4248.0,talk.religion.misc,alt.atheism
4249.0,soc.religion.christian,soc.religion.christian
4250.0,comp.windows.x,comp.windows.x
4251.0,sci.electronics,rec.sport.baseball
4252.0,talk.religion.misc,talk.religion.misc
4253.0,comp.os.ms-windows.misc,soc.religion.christian
4254.0,talk.politics.misc,talk.politics.misc
4255.0,talk.politics.mideast,soc.religion.christian
4256.0,soc.religion.christian,soc.religion.christian
4257.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
4258.0,alt.atheism,comp.windows.x
4259.0,misc.forsale,misc.forsale
4260.0,comp.graphics,comp.graphics
4261.0,comp.sys.mac.hardware,comp.graphics
4262.0,comp.sys.ibm.pc.hardware,sci.electronics
4263.0,comp.graphics,comp.sys.ibm.pc.hardware
4264.0,comp.graphics,comp.os.ms-windows.misc
4265.0,sci.space,sci.space
4266.0,talk.politics.misc,talk.politics.misc
4267.0,sci.electronics,sci.electronics
4268.0,sci.electronics,sci.electronics
4269.0,sci.space,sci.space
4270.0,sci.crypt,sci.crypt
4271.0,rec.sport.hockey,rec.sport.hockey
4272.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4273.0,sci.space,sci.space
4274.0,misc.forsale,comp.sys.ibm.pc.hardware
4275.0,rec.motorcycles,rec.motorcycles
4276.0,comp.windows.x,comp.windows.x
4277.0,alt.atheism,alt.atheism
4278.0,comp.windows.x,comp.windows.x
4279.0,comp.windows.x,comp.os.ms-windows.misc
4280.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4281.0,soc.religion.christian,comp.sys.mac.hardware
4282.0,comp.graphics,comp.graphics
4283.0,sci.electronics,sci.electronics
4284.0,talk.religion.misc,comp.os.ms-windows.misc
4285.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4286.0,sci.electronics,alt.atheism
4287.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4288.0,rec.motorcycles,rec.sport.baseball
4289.0,talk.religion.misc,talk.religion.misc
4290.0,sci.med,sci.med
4291.0,comp.sys.mac.hardware,comp.windows.x
4292.0,misc.forsale,misc.forsale
4293.0,talk.politics.misc,talk.politics.misc
4294.0,misc.forsale,rec.sport.hockey
4295.0,rec.sport.baseball,rec.sport.baseball
4296.0,comp.graphics,comp.graphics
4297.0,sci.electronics,sci.electronics
4298.0,sci.med,sci.med
4299.0,sci.electronics,sci.electronics
4300.0,comp.windows.x,comp.windows.x
4301.0,comp.graphics,comp.sys.mac.hardware
4302.0,misc.forsale,rec.autos
4303.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4304.0,rec.sport.hockey,talk.religion.misc
4305.0,comp.windows.x,sci.electronics
4306.0,sci.crypt,sci.crypt
4307.0,talk.politics.guns,talk.religion.misc
4308.0,soc.religion.christian,soc.religion.christian
4309.0,misc.forsale,misc.forsale
4310.0,rec.sport.baseball,talk.politics.misc
4311.0,comp.sys.mac.hardware,comp.graphics
4312.0,sci.med,sci.med
4313.0,soc.religion.christian,soc.religion.christian
4314.0,comp.graphics,comp.windows.x
4315.0,sci.med,sci.med
4316.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4317.0,soc.religion.christian,rec.sport.baseball
4318.0,rec.motorcycles,rec.motorcycles
4319.0,sci.med,sci.med
4320.0,talk.politics.mideast,rec.sport.baseball
4321.0,sci.med,comp.windows.x
4322.0,comp.sys.mac.hardware,comp.os.ms-windows.misc
4323.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4324.0,talk.politics.guns,sci.med
4325.0,sci.space,rec.motorcycles
4326.0,talk.politics.guns,talk.politics.guns
4327.0,misc.forsale,misc.forsale
4328.0,talk.politics.misc,misc.forsale
4329.0,sci.space,sci.space
4330.0,comp.graphics,comp.graphics
4331.0,comp.os.ms-windows.misc,comp.windows.x
4332.0,talk.politics.misc,sci.crypt
4333.0,talk.politics.mideast,talk.politics.mideast
4334.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4335.0,talk.religion.misc,comp.sys.mac.hardware
4336.0,comp.graphics,comp.graphics
4337.0,sci.crypt,comp.sys.mac.hardware
4338.0,talk.politics.misc,comp.sys.mac.hardware
4339.0,rec.sport.baseball,comp.sys.ibm.pc.hardware
4340.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4341.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4342.0,talk.politics.misc,talk.politics.misc
4343.0,soc.religion.christian,soc.religion.christian
4344.0,sci.crypt,sci.crypt
4345.0,talk.politics.misc,talk.politics.misc
4346.0,rec.sport.hockey,comp.sys.mac.hardware
4347.0,rec.sport.hockey,rec.sport.hockey
4348.0,comp.graphics,comp.sys.ibm.pc.hardware
4349.0,soc.religion.christian,soc.religion.christian
4350.0,rec.sport.baseball,rec.sport.hockey
4351.0,rec.motorcycles,rec.motorcycles
4352.0,rec.sport.baseball,rec.sport.baseball
4353.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4354.0,sci.crypt,sci.crypt
4355.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4356.0,misc.forsale,comp.sys.mac.hardware
4357.0,talk.politics.mideast,talk.politics.mideast
4358.0,sci.space,sci.space
4359.0,sci.space,sci.space
4360.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4361.0,sci.space,comp.graphics
4362.0,sci.space,comp.graphics
4363.0,talk.politics.guns,talk.politics.guns
4364.0,comp.windows.x,comp.windows.x
4365.0,talk.politics.mideast,talk.politics.mideast
4366.0,rec.sport.hockey,rec.sport.hockey
4367.0,comp.graphics,comp.graphics
4368.0,talk.religion.misc,alt.atheism
4369.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4370.0,comp.os.ms-windows.misc,comp.windows.x
4371.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
4372.0,sci.crypt,rec.sport.hockey
4373.0,misc.forsale,rec.sport.baseball
4374.0,comp.graphics,talk.religion.misc
4375.0,sci.med,sci.med
4376.0,talk.politics.mideast,talk.politics.mideast
4377.0,sci.crypt,sci.crypt
4378.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4379.0,misc.forsale,sci.space
4380.0,comp.os.ms-windows.misc,rec.sport.baseball
4381.0,comp.graphics,sci.electronics
4382.0,rec.sport.hockey,rec.sport.hockey
4383.0,sci.crypt,sci.crypt
4384.0,talk.politics.mideast,talk.politics.mideast
4385.0,talk.politics.guns,talk.politics.guns
4386.0,talk.religion.misc,talk.religion.misc
4387.0,rec.sport.hockey,rec.sport.hockey
4388.0,rec.motorcycles,rec.motorcycles
4389.0,sci.crypt,sci.crypt
4390.0,rec.autos,sci.space
4391.0,comp.graphics,comp.graphics
4392.0,sci.crypt,sci.crypt
4393.0,talk.politics.guns,talk.politics.guns
4394.0,comp.sys.mac.hardware,misc.forsale
4395.0,comp.graphics,comp.graphics
4396.0,comp.windows.x,rec.sport.hockey
4397.0,sci.med,sci.med
4398.0,talk.politics.mideast,talk.politics.mideast
4399.0,talk.politics.misc,talk.politics.misc
4400.0,comp.sys.ibm.pc.hardware,sci.electronics
4401.0,sci.crypt,rec.sport.hockey
4402.0,soc.religion.christian,comp.sys.ibm.pc.hardware
4403.0,rec.autos,rec.autos
4404.0,soc.religion.christian,soc.religion.christian
4405.0,alt.atheism,alt.atheism
4406.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4407.0,sci.space,talk.politics.guns
4408.0,comp.os.ms-windows.misc,comp.graphics
4409.0,talk.politics.guns,talk.politics.guns
4410.0,rec.autos,rec.motorcycles
4411.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4412.0,soc.religion.christian,soc.religion.christian
4413.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4414.0,rec.sport.baseball,rec.sport.baseball
4415.0,talk.politics.mideast,talk.politics.mideast
4416.0,comp.graphics,comp.graphics
4417.0,soc.religion.christian,soc.religion.christian
4418.0,comp.graphics,comp.sys.mac.hardware
4419.0,rec.motorcycles,rec.motorcycles
4420.0,sci.med,misc.forsale
4421.0,soc.religion.christian,soc.religion.christian
4422.0,talk.politics.mideast,rec.motorcycles
4423.0,rec.motorcycles,rec.motorcycles
4424.0,misc.forsale,comp.sys.ibm.pc.hardware
4425.0,rec.autos,rec.autos
4426.0,talk.politics.misc,talk.politics.misc
4427.0,soc.religion.christian,sci.electronics
4428.0,comp.graphics,comp.graphics
4429.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4430.0,comp.graphics,comp.graphics
4431.0,talk.politics.misc,talk.politics.misc
4432.0,sci.crypt,sci.crypt
4433.0,soc.religion.christian,soc.religion.christian
4434.0,soc.religion.christian,soc.religion.christian
4435.0,talk.politics.guns,talk.politics.guns
4436.0,talk.politics.mideast,talk.politics.mideast
4437.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4438.0,comp.windows.x,comp.os.ms-windows.misc
4439.0,talk.politics.mideast,talk.politics.mideast
4440.0,talk.politics.mideast,misc.forsale
4441.0,sci.space,comp.sys.mac.hardware
4442.0,alt.atheism,alt.atheism
4443.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4444.0,sci.crypt,sci.crypt
4445.0,rec.sport.hockey,comp.os.ms-windows.misc
4446.0,talk.politics.guns,talk.politics.guns
4447.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
4448.0,sci.space,sci.space
4449.0,comp.graphics,rec.autos
4450.0,comp.graphics,comp.graphics
4451.0,sci.space,sci.space
4452.0,sci.electronics,comp.graphics
4453.0,soc.religion.christian,soc.religion.christian
4454.0,talk.politics.guns,talk.politics.guns
4455.0,rec.autos,sci.electronics
4456.0,sci.space,sci.space
4457.0,talk.politics.guns,talk.religion.misc
4458.0,rec.motorcycles,rec.motorcycles
4459.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4460.0,sci.electronics,sci.electronics
4461.0,comp.graphics,comp.windows.x
4462.0,sci.space,sci.space
4463.0,soc.religion.christian,soc.religion.christian
4464.0,misc.forsale,comp.graphics
4465.0,misc.forsale,misc.forsale
4466.0,rec.sport.hockey,rec.sport.hockey
4467.0,sci.electronics,comp.sys.ibm.pc.hardware
4468.0,sci.crypt,sci.crypt
4469.0,comp.windows.x,comp.graphics
4470.0,talk.politics.mideast,talk.politics.mideast
4471.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4472.0,rec.autos,rec.autos
4473.0,misc.forsale,misc.forsale
4474.0,comp.graphics,comp.windows.x
4475.0,talk.politics.guns,rec.autos
4476.0,sci.electronics,sci.electronics
4477.0,sci.electronics,rec.autos
4478.0,rec.autos,talk.politics.misc
4479.0,comp.windows.x,comp.os.ms-windows.misc
4480.0,rec.sport.baseball,soc.religion.christian
4481.0,comp.windows.x,comp.windows.x
4482.0,soc.religion.christian,soc.religion.christian
4483.0,talk.politics.guns,talk.politics.guns
4484.0,sci.crypt,sci.crypt
4485.0,sci.med,rec.autos
4486.0,sci.med,sci.med
4487.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
4488.0,rec.autos,rec.autos
4489.0,misc.forsale,comp.sys.mac.hardware
4490.0,alt.atheism,alt.atheism
4491.0,rec.sport.hockey,rec.sport.hockey
4492.0,talk.politics.mideast,talk.politics.mideast
4493.0,comp.os.ms-windows.misc,rec.sport.baseball
4494.0,sci.space,sci.space
4495.0,comp.graphics,sci.med
4496.0,soc.religion.christian,talk.politics.misc
4497.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4498.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4499.0,sci.electronics,sci.space
4500.0,rec.motorcycles,rec.motorcycles
4501.0,comp.windows.x,comp.sys.ibm.pc.hardware
4502.0,comp.os.ms-windows.misc,rec.sport.hockey
4503.0,sci.med,sci.med
4504.0,misc.forsale,misc.forsale
4505.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4506.0,talk.religion.misc,talk.religion.misc
4507.0,misc.forsale,misc.forsale
4508.0,talk.politics.guns,talk.politics.guns
4509.0,misc.forsale,misc.forsale
4510.0,sci.electronics,sci.space
4511.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
4512.0,sci.electronics,comp.graphics
4513.0,rec.autos,rec.autos
4514.0,comp.os.ms-windows.misc,comp.graphics
4515.0,sci.space,sci.space
4516.0,talk.politics.mideast,talk.politics.mideast
4517.0,talk.religion.misc,talk.religion.misc
4518.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4519.0,rec.sport.baseball,rec.sport.baseball
4520.0,alt.atheism,alt.atheism
4521.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4522.0,comp.os.ms-windows.misc,misc.forsale
4523.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4524.0,sci.med,sci.med
4525.0,rec.sport.hockey,rec.sport.hockey
4526.0,sci.crypt,sci.crypt
4527.0,rec.motorcycles,rec.motorcycles
4528.0,sci.med,soc.religion.christian
4529.0,rec.sport.baseball,comp.os.ms-windows.misc
4530.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4531.0,alt.atheism,alt.atheism
4532.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4533.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4534.0,alt.atheism,alt.atheism
4535.0,talk.politics.misc,talk.politics.misc
4536.0,rec.sport.baseball,comp.sys.mac.hardware
4537.0,sci.crypt,misc.forsale
4538.0,alt.atheism,alt.atheism
4539.0,talk.religion.misc,talk.politics.guns
4540.0,comp.windows.x,comp.windows.x
4541.0,comp.windows.x,rec.sport.hockey
4542.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4543.0,talk.politics.misc,comp.sys.mac.hardware
4544.0,comp.graphics,comp.graphics
4545.0,misc.forsale,sci.med
4546.0,comp.graphics,comp.windows.x
4547.0,sci.med,sci.electronics
4548.0,rec.sport.baseball,rec.sport.baseball
4549.0,talk.politics.guns,talk.politics.guns
4550.0,rec.motorcycles,rec.motorcycles
4551.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
4552.0,rec.autos,rec.autos
4553.0,comp.os.ms-windows.misc,rec.sport.baseball
4554.0,rec.sport.baseball,rec.sport.baseball
4555.0,sci.space,sci.space
4556.0,sci.med,talk.politics.misc
4557.0,sci.electronics,rec.motorcycles
4558.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
4559.0,sci.med,comp.graphics
4560.0,rec.motorcycles,rec.motorcycles
4561.0,sci.med,rec.sport.baseball
4562.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4563.0,comp.graphics,rec.autos
4564.0,rec.sport.baseball,rec.sport.hockey
4565.0,comp.windows.x,comp.windows.x
4566.0,comp.windows.x,comp.windows.x
4567.0,sci.electronics,comp.sys.mac.hardware
4568.0,rec.sport.baseball,rec.sport.hockey
4569.0,sci.electronics,sci.electronics
4570.0,rec.sport.hockey,rec.sport.hockey
4571.0,comp.sys.mac.hardware,misc.forsale
4572.0,soc.religion.christian,soc.religion.christian
4573.0,rec.motorcycles,rec.motorcycles
4574.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4575.0,sci.electronics,sci.electronics
4576.0,comp.graphics,comp.graphics
4577.0,alt.atheism,alt.atheism
4578.0,misc.forsale,misc.forsale
4579.0,comp.sys.ibm.pc.hardware,misc.forsale
4580.0,sci.electronics,sci.med
4581.0,talk.religion.misc,rec.sport.baseball
4582.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
4583.0,rec.motorcycles,rec.motorcycles
4584.0,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
4585.0,sci.med,sci.med
4586.0,talk.religion.misc,talk.religion.misc
4587.0,sci.crypt,sci.crypt
4588.0,talk.religion.misc,talk.religion.misc
4589.0,talk.politics.mideast,talk.politics.mideast
4590.0,rec.sport.hockey,comp.sys.ibm.pc.hardware
4591.0,comp.os.ms-windows.misc,comp.graphics
4592.0,misc.forsale,misc.forsale
4593.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4594.0,misc.forsale,misc.forsale
4595.0,misc.forsale,misc.forsale
4596.0,comp.sys.ibm.pc.hardware,sci.electronics
4597.0,comp.windows.x,comp.windows.x
4598.0,talk.politics.guns,talk.politics.guns
4599.0,talk.politics.misc,talk.politics.misc
4600.0,talk.politics.guns,talk.politics.guns
4601.0,alt.atheism,alt.atheism
4602.0,comp.sys.ibm.pc.hardware,sci.electronics
4603.0,talk.politics.guns,talk.politics.guns
4604.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4605.0,alt.atheism,alt.atheism
4606.0,sci.med,rec.autos
4607.0,rec.sport.hockey,rec.sport.hockey
4608.0,rec.sport.hockey,rec.sport.hockey
4609.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4610.0,rec.motorcycles,rec.motorcycles
4611.0,comp.graphics,comp.graphics
4612.0,misc.forsale,misc.forsale
4613.0,talk.religion.misc,comp.sys.mac.hardware
4614.0,sci.space,comp.windows.x
4615.0,rec.sport.hockey,rec.sport.baseball
4616.0,comp.sys.ibm.pc.hardware,comp.windows.x
4617.0,sci.space,sci.space
4618.0,misc.forsale,comp.graphics
4619.0,talk.politics.mideast,talk.politics.mideast
4620.0,comp.graphics,misc.forsale
4621.0,sci.electronics,rec.autos
4622.0,comp.windows.x,comp.os.ms-windows.misc
4623.0,sci.crypt,comp.os.ms-windows.misc
4624.0,sci.space,sci.space
4625.0,talk.religion.misc,talk.religion.misc
4626.0,sci.space,sci.space
4627.0,rec.sport.baseball,rec.sport.baseball
4628.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
4629.0,rec.sport.hockey,talk.religion.misc
4630.0,sci.med,sci.med
4631.0,talk.religion.misc,alt.atheism
4632.0,rec.sport.baseball,rec.autos
4633.0,sci.med,sci.med
4634.0,rec.sport.baseball,rec.sport.baseball
4635.0,talk.religion.misc,alt.atheism
4636.0,sci.crypt,sci.crypt
4637.0,comp.windows.x,sci.electronics
4638.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4639.0,sci.crypt,sci.crypt
4640.0,comp.graphics,talk.politics.guns
4641.0,misc.forsale,misc.forsale
4642.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4643.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4644.0,sci.electronics,sci.electronics
4645.0,rec.sport.hockey,rec.sport.hockey
4646.0,talk.politics.guns,talk.politics.guns
4647.0,comp.windows.x,comp.os.ms-windows.misc
4648.0,misc.forsale,sci.med
4649.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
4650.0,sci.space,rec.motorcycles
4651.0,comp.sys.mac.hardware,comp.sys.mac.hardware
4652.0,alt.atheism,alt.atheism
4653.0,rec.motorcycles,rec.motorcycles
4654.0,soc.religion.christian,soc.religion.christian
4655.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
4656.0,talk.religion.misc,sci.space
4657.0,comp.graphics,comp.windows.x
4658.0,comp.graphics,rec.motorcycles
